rid,ri_stratum
5e874f9d-cc25-915c-b717-6fcd6cf621be,294
5e874fa0-32b4-19c8-c3c4-092308b3dff4,296
5e874fa9-155d-8e52-75ec-b314961a9c3d,277
5e874fae-2e3d-3d75-d252-9521311984a9,294
5e874fbf-6a2f-66c9-1ccd-6b1318523b61,282
5e874fc5-cb02-8c5a-339b-8f13ebbe9c83,299
5e874fd0-d1a6-7f08-2b2a-1cb1b68aae43,302
5e874fd4-7ccf-fde0-85cb-2d20d798660a,285
5e874fd7-deea-0d5a-7beb-cb0d97724c06,252
5e874fdc-4868-9561-6159-7d74d8af0308,226
5e874fde-750d-1f9e-c89f-ad78c8f6b0b8,203
5e874fe3-4f24-35a6-9e5d-3800ed1e90ce,296
5e874fe5-66b9-3cb5-e001-e4e92039e892,245
5e874fe9-c5f6-fa4b-6b60-1b07ddcb7555,289
5e874fef-2ee6-f61e-4809-e52faadbc136,305
5e874ff2-605b-1b19-30bb-2f01b939f395,291
5e874ff4-89cb-c90c-1046-e0aad057ba3e,267
5e875003-e8d7-aa1d-7cd8-19ae6295e516,321
5e875008-c2ec-bb8d-b51e-e43246ab1104,308
5e87501c-908f-d3c6-1df2-0b561d41a0d1,269
5e875021-1146-5a16-1bc7-99d9ed04435e,289
5e875021-5b0a-1829-9e5a-debce06f75bf,255
5e875028-075f-f59e-3308-f33e51e848cb,308
5e875028-1667-367e-5c85-59cce5378ebd,302
5e875029-9e22-529d-f885-f5dc675d88b9,271
5e875032-b36d-c735-d4a4-453345e1e1fd,271
5e875033-9fb7-abc7-2a89-21640f3e7378,323
5e875039-5731-74ab-bda1-8ca1fc6c57f0,246
5e87503a-9362-97d4-1964-255f457221ce,282
5e87503c-e8ba-0402-faf5-96dca37e4307,286
5e87504a-9358-0367-6449-450a99c81484,289
5e87504f-127e-7fc6-c945-cf987237bc47,285
5e875056-0c10-fb8d-e031-a459dac0be84,294
5e875056-d0aa-4cb2-d717-3fa9ed582d99,269
5e875057-4017-cf3b-59aa-beb9e0563d4d,308
5e875058-6bf3-6c2b-8e00-e35e1ebe4cc6,298
5e87505a-85fe-43fd-795e-a8778719bc3c,276
5e87505b-f6ca-69c6-9243-5d22cf2da7fb,310
5e875065-585b-4600-109b-516c7b03d105,293
5e875065-cbf5-1e5c-fec3-6a807d6b3ea3,308
5e87506e-572c-8d21-fae0-415f9d58d3de,282
5e87506f-5148-fad9-33c6-a7e75a7f68ff,240
5e875070-7e39-da20-a5c5-5a2dc2f0efbf,276
5e875071-2073-adaf-b390-1ac166545ad3,293
5e875071-6b37-9e5d-64ca-369b8e587bcb,178
5e875071-e5c4-575c-5a91-151cd4f549f7,270
5e875074-7994-edbb-e4cd-c4420631e79d,278
5e875075-2def-d1fb-085e-867972b86e25,330
5e87507b-886e-cfdc-0170-6f45cffb891a,277
5e875083-89ea-f3ef-57bc-a28e929a9e80,312
5e87508b-2db3-e4e1-42d6-6dfd4e5eeefe,286
5e87508b-715e-786a-1795-0ce7ac82091a,311
5e87508f-62b9-1139-d16d-0ca33b616085,142
5e87508f-dbc0-23a7-f182-9431c2b88e8f,284
5e875093-f0a2-dcc3-4036-dda2b373c6c3,250
5e875095-67b0-ad4c-2beb-25bf40ef2dc9,294
5e875098-119d-c151-37cd-94a0ba75a6f6,252
5e87509e-3f38-d89f-b4f3-d9ff59e39e5b,347
5e8750a1-e347-bbe8-23df-ed41e363d174,311
5e8750a5-c810-b329-ae5a-2bd848ad339c,279
5e8750aa-0dad-7a1a-0a4f-6c63bf30b2b1,279
5e8750ac-5f05-d203-c664-0c19432d4a37,232
5e8750ae-a80f-ab76-870d-d08e3d8eb18b,240
5e8750b5-8a20-a973-5f57-2f3191e85bb3,294
5e8750b9-6b09-67e0-7fe8-d6d83c6722f1,276
5e8750bb-1b27-41ef-8e72-2ed327124181,288
5e8750bc-f98a-4168-7cef-f45c0eb0941c,292
5e8750c0-9944-cca8-40d3-48e5b65f02b8,301
5e8750c1-ef1c-c52b-8d25-c89ca4d1a474,269
5e8750c3-e404-7caa-4e6d-eb692b6d8039,288
5e8750c4-56e0-f583-8af9-347aca64dd99,298
5e8750c4-894d-fd16-0688-66a47bbee277,250
5e8750c5-7bae-a0d5-6276-1934f5b8604d,209
5e8750d3-8ab9-6a0e-6aae-e4fb73792a18,303
5e8750d4-2c3e-f72e-c3d8-142036893ca6,232
5e8750d4-725e-407d-8fd0-d59c95f60930,302
5e8750d7-e5f8-8f59-d58c-ee681f2495ca,285
5e8750db-8e5e-e350-cd47-acfbc452636f,321
5e8750db-ef48-2553-1102-1ff7431ba2fb,293
5e8750e6-90ba-fa6b-c7b4-71db1cca3da2,281
5e8750ea-ee3b-1b37-d718-753f73502632,321
5e8750ed-4d2f-fc61-8b48-fcec979d0e1c,286
5e8750f2-3950-3abd-fbfa-2d883596526d,309
5e8750f4-7b65-0fe6-efd9-5093abcbe17f,312
5e875101-2bac-5430-7014-253a3f0e2f43,250
5e875102-4b48-ecf4-3ed6-bb99592d5066,288
5e875110-934a-0eca-09e4-aefbe218d677,282
5e875113-31d7-458d-bd7d-61a91d1602a2,300
5e875115-f2fd-4e1b-dfc2-aa1d80a158bd,278
5e875118-d3a2-231b-eec2-ac43864a77c9,293
5e87511e-7d34-e876-8f8f-176fd98c6fda,307
5e875130-3b48-3172-fbcb-f2590ceaad7a,226
5e875134-a51f-dda4-9ba1-202e8e136435,292
5e875137-a8ec-53aa-c1a9-641fb960fb60,283
5e875140-8324-0e99-3d50-b84e709ec497,329
5e875144-9f87-b3f8-67e7-a3c9e8ca1a03,286
5e87514f-c9bf-aaf4-b4d1-d9e522ae6169,295
5e875168-bc41-256c-33a5-5237588275ed,309
5e875170-8d98-7043-6454-36a62b4fd33e,316
5e875171-3ff1-fda9-f6dc-715edb5caaae,292
5e875178-8de7-2153-e542-075c633781d4,267
5e87517b-d8b8-ee81-eea4-eb105c82c917,226
5e87517d-2006-bd54-40fa-1a1fade5f8bd,279
5e87517d-ea71-3452-a1b1-3529703dac7e,217
5e87517f-67bc-2074-223b-155b72622088,295
5e875188-0709-14f9-cbe1-ddc0858d2aab,292
5e87518d-c9c4-1701-f49c-b081e85591cd,287
5e875190-c178-d45b-2d00-429956e05ff2,293
5e875191-4534-8943-714b-1f4ecd9ad7f4,309
5e875194-2592-b860-3d0a-395475f4a77b,348
5e875195-d422-2087-7326-09a4dc4e193f,297
5e875198-223d-1273-2a82-adcecca51cf4,316
5e875198-7766-6a01-2917-b985865bb7ca,311
5e875198-7e7b-da6d-903f-3dd81c83ac45,303
5e8751a3-bf01-da13-3051-03bc9e889236,311
5e8751ac-8bb7-0f28-dcb0-e162006bc650,297
5e8751b7-26da-921a-fb81-75fce8483fd3,303
5e8751b7-4723-2b62-9c25-7cf180212d62,303
5e8751b8-9d1d-a956-09a6-e24948533ea8,203
5e8751b8-eac4-a8cb-61ad-7a2786b1ab00,300
5e8751bb-2b28-cf85-1ff7-44be4ffd4c56,348
5e8751bd-2d4c-dd6e-a467-b3bacadc3d6b,292
5e8751c4-43cb-2401-64d3-9bcc4336fc43,309
5e8751c9-89e9-c68a-7911-d2b6d464af7b,316
5e8751cf-728c-5cbd-90f3-d0cd7580d390,294
5e8751d0-b647-122e-a2c0-ae0e3a08a7fa,294
5e8751d1-fa52-2782-1098-b90c5f9a6716,307
5e8751d4-6032-94f4-25f6-113c428ee75c,307
5e8751d6-b286-c300-0e56-6256bbab3e8e,246
5e8751da-d034-f94e-498b-5fbce2cfd5b7,317
5e8751de-6968-ff41-2849-524cf2b1126d,295
5e8751e3-f17b-edbc-b5e8-1fde24ab51f2,226
5e8751e4-71c5-48a5-09ff-c27bbd4be0f8,295
5e8751e4-c62d-f241-ac1d-2fcc604cc4f3,282
5e8751ec-ec75-2cff-6a69-0cd3b335082f,298
5e8751ed-49d8-d82e-c280-85407b02a2a2,226
5e8751ed-fb67-12ba-e4ef-d4c613314c9b,291
5e8751ee-1994-b0ed-f8d4-07e5fec37272,297
5e8751f0-373e-6bd7-c0e0-a684864a9a2c,322
5e8751f2-0024-11e4-0944-398895d3b333,300
5e8751f2-be45-3d2e-ebaf-4962201436b0,301
5e8751f4-8674-b62e-33c3-9c8fb7988ec0,279
5e8751f5-0551-4956-a550-a1e2065d50a3,315
5e8751f6-359a-2eb9-a79d-658fef8cdaf0,293
5e8751f9-3f86-7f47-8487-542ff4c4c63a,300
5e8751f9-d3ff-1e7f-c6ab-86d71f82eb1e,320
5e875200-3d6c-c1ae-fae7-272cba16a233,248
5e875201-d522-5aac-09a4-f0d3b092793d,481
5e875203-ce4c-83b0-6d1a-d826e6c0f4aa,315
5e875205-aa76-2601-0153-2ac049747dc6,292
5e875207-062c-e8c2-7bac-cc738988e048,306
5e875208-0d10-7bd2-9acc-f8ea0a157055,267
5e87520c-baf7-dc70-af49-0c377881bc57,298
5e87520e-2b1c-f400-5159-897f7054182c,310
5e875217-af9b-d2f1-1b14-f897babeab86,292
5e875217-c545-968b-3d58-32ca3490d5af,284
5e87521e-6a97-d565-91c5-d3c01a3ac3b7,295
5e87521f-2ab2-7ff7-b522-c3f39bde06ab,292
5e875225-8ec9-5a83-0d36-1f8fb434247c,320
5e875227-9f7e-156a-1d31-cbde29025f24,306
5e875228-367c-511f-6357-6f9cad7dcb4a,279
5e87522a-2806-0da8-53f5-cd568f4aba80,294
5e87522c-99bd-471f-b8a7-c5ecf07177e5,294
5e875235-98d4-07dd-4cb3-b7852b0614aa,323
5e87523a-700e-6797-0b41-0bcc9ead4104,284
5e87523b-efa9-4ab8-893e-be2470f8593c,271
5e87523c-53b1-4267-91b2-83266c2d074b,295
5e87523d-a001-4cb1-a175-4c0c042af8a6,295
5e875242-aa7b-d84b-18b6-dac830c14f08,304
5e875244-ccb4-95a3-db5d-9a8a42cdd964,313
5e875251-930a-2c20-01d7-793e1d71cb7a,313
5e875253-e274-0960-84b4-4af2a07cad55,301
5e875258-5b33-4a2f-3ad2-362c736b23b5,304
5e87525c-b53f-1181-aec2-c68ced2d918a,297
5e87525e-6f95-c7b9-12bb-16ec6bc66749,307
5e87525f-60c4-3ac2-822a-a112a49f8ea4,301
5e87525f-8025-fdb1-b431-fab8230adb4b,306
5e875260-ade7-cf2e-3d2d-a574f4832b0b,304
5e875260-f213-608e-4e0a-5ec2655426a6,325
5e875266-fac0-f765-94ee-1003422241fc,320
5e875269-08f3-04a8-a9df-f151b4b45100,279
5e87526b-29df-3984-ab08-9b251deb696a,310
5e87526e-6862-a11c-4409-776e6f63b9a4,270
5e87526f-7229-d072-a4b9-7e8850a754a5,270
5e87526f-7df0-3d31-33f5-6f481d8c433c,323
5e875270-501e-d6bb-6ad6-ac6a2f51491e,313
5e875270-7202-daae-0f12-696d071c6e2f,279
5e875270-a6ba-84f0-3223-37ca6c92d6d2,322
5e875281-088f-36a2-2504-419e4789bb8b,294
5e875286-2cea-734f-7310-6f2520b0e7b1,240
5e87528f-fea4-3ad7-8694-bf4cb76a57d0,295
5e875290-94a6-01de-c42d-066d2bce0a5f,485
5e875291-3421-3759-0c50-881b46cc6fa7,304
5e875292-628a-af59-e026-4b70d311053e,315
5e875295-695d-939a-5e5e-81fc08253dff,293
5e875298-6301-3030-3b03-7955d0829da7,312
5e87529c-4951-401f-3edb-ffec4edc0692,313
5e8752a0-ae30-1eaf-f967-b62c42e51bfc,203
5e8752a3-20ec-b3ae-43c4-cde6a992e4c4,315
5e8752a5-c1d7-112b-aae1-2d9b9c3a06c2,348
5e8752a6-db34-5a4b-3c9b-89a5b864c9e9,301
5e8752a9-4ab8-baf8-0422-c76a09253d23,323
5e8752a9-8377-a515-b09c-0855697cf054,295
5e8752ab-35eb-8afc-8e43-e15bf861b4e1,284
5e8752ae-b34c-979f-a946-9d57502c882d,279
5e8752b2-f4a4-bbaf-8969-e1fc12ebc19f,313
5e8752b4-12de-c02b-e161-ad65417bf084,409
5e8752b9-6fc5-cd9e-6d08-0874c54b0d13,306
5e8752ba-934d-7403-1c5d-2e3535c9a837,325
5e8752bd-11cc-09c9-e0d3-1c2a5cd74c94,320
5e8752be-0f5a-6477-37b6-08aa781c75da,246
5e8752c6-86cd-1ab9-4a9b-c595a38d31e7,270
5e8752cd-7f72-cd47-bb23-1dd5ec7b64bd,226
5e8752cf-029a-d743-7fcb-762cd3990cdb,292
5e8752d1-f5d1-9444-58ab-5bef2e59859d,284
5e8752d9-af0a-ce5e-dc2b-eace30dc4e0a,294
5e8752de-48ee-29d0-a5ea-dc8051e7b241,232
5e8752e0-ba98-8336-d2e7-115ef62e6c22,325
5e8752e3-bc76-8c81-783a-299f1d533da7,217
5e8752f3-1e36-58f5-caa3-70623ce34eb7,322
5e8752f3-93a2-eec5-2421-0a0603a9f4f6,382
5e8752f6-3cf9-1616-6f5e-7b73e3a46bbc,301
5e8752f7-9c5d-6354-b30c-0bb597f99d83,322
5e8752fa-5072-b9c3-d7ad-95ed30abf8c7,279
5e8752fa-a15b-0d22-1040-80ef06c219b0,322
5e8752fe-674e-8933-7f9b-f7e39599d364,301
5e875305-3fc0-2b99-1345-92e89c8705f1,399
5e87530e-990e-1280-8904-433bbba99b09,423
5e875319-ad72-89d7-c94c-9eb8db2fe343,319
5e87531c-5308-a4ed-f0b2-f1b6f9a4098d,328
5e87531e-0a0f-d75d-0e67-786f71ef00cd,305
5e875322-975a-6f3f-bcf6-da371454802e,301
5e875337-dc0a-45c6-a553-df17dffe0bc9,348
5e875338-c630-34cf-bb8c-db470e1e2817,226
5e87533e-a91e-ea67-47e0-387907aebaa9,343
5e875341-9355-096c-ef4f-2c66ff016a2d,240
5e87534b-aa60-8876-d2ec-37d614578a9b,337
5e87534c-01cb-e174-6e4b-b1e6c0bed44e,301
5e87534d-23e7-0609-316b-2e4456898c90,313
5e875356-1c4f-36c9-1274-536a880073f0,314
5e87535b-b3ef-7e0b-cf09-baaf441d2741,317
5e87535b-c67a-86ac-7953-8fbd5744e764,328
5e87535c-229e-9033-00dc-adc25cf7bd0b,293
5e875364-cb21-2b77-6815-47f4a6b60516,310
5e87536b-24a8-1d20-611b-f82224825d9d,328
5e87536d-c276-badf-6fc5-ed22149feab3,313
5e87536f-b019-ac9f-c1be-2d5471098baa,317
5e875371-3386-0185-ef5c-7efe697c7595,324
5e875373-3c12-ad19-d1bb-d1c028b1ad40,319
5e875373-edde-35bd-eb77-7efa3a4dd418,337
5e875375-9166-56d6-a857-e49beac45f31,330
5e87537a-43c7-224b-82ac-163fe4102cfa,226
5e875382-0325-8ab7-d181-9409c27b2e4a,284
5e875384-f1c3-7de4-0be1-c2dbcc62a022,344
5e87538f-4d90-9634-3a03-d3357d3a303f,327
5e875399-30f7-ddd9-4efa-284b4f9e671f,288
5e87539e-1a77-d8ee-37f5-85daf1a4548e,268
5e8753a1-0161-f8fc-2b87-473ded648ee9,352
5e8753a3-f0ce-5206-c136-7ec520850245,322
5e8753aa-7985-64f4-8800-7d1ae2468550,324
5e8753ad-ca0d-2d83-5d6b-26e5ba0e2c92,314
5e8753ae-97a0-6e74-3716-a94bfd6f65ba,292
5e8753b2-9243-1b25-dfb9-8028422fa89a,293
5e8753b2-a117-f0be-c282-190516aa074b,327
5e8753b4-69ce-3cf8-43d5-98b95684dce8,301
5e8753b6-741d-ddb8-a19f-41c28fa02368,331
5e8753ba-3197-8e2d-811b-06381a1c686d,337
5e8753c2-12c5-5560-a1fe-f1ae8b224b34,322
5e8753c2-a3ec-7da8-3ecf-a06eca8434e8,295
5e8753c3-8ee5-ed16-115e-cd37e8c54408,284
5e8753c9-18f4-6656-4b3b-72f89d118121,325
5e8753ce-52ff-beea-ccc6-6bd5d4bc2d88,284
5e8753cf-ddae-f69e-1910-b559d35c3291,344
5e8753d7-3943-e6a4-c698-96638840c87e,329
5e8753de-4d78-53df-0c44-53ff56018e82,283
5e8753df-7b88-7291-57a7-9e1f92e07760,314
5e8753e1-9e93-44c2-fbc6-c0926b1104e7,319
5e8753e4-b3de-cd90-d76c-396c0a3bd9ee,203
5e8753e8-4677-0548-5af7-ec674df31295,267
5e8753f1-7aa8-0dfe-6355-f709b60b32b9,336
5e8753fc-8ddf-c15d-a504-536048f1a46f,327
5e8753ff-8436-5dc4-e513-453d6d1b5b86,268
5e8753ff-dc02-84cd-d058-999225ec7521,279
5e875402-e80a-b392-6813-3dcfaeb6369c,226
5e875403-b686-dfa6-b073-abd121cb5798,313
5e87540a-10c9-9376-c5f5-f37475a1937a,292
5e87540a-59da-2c5c-1384-0756a09d0c0b,317
5e87540d-9c33-b9cb-1bd8-f052b6d6cf89,326
5e875416-a753-5611-6d36-8efb33d437a5,336
5e875418-d804-b719-3e83-28cf40cd60cc,301
5e87541a-9bb4-10aa-d4ad-2c2e327c1a50,313
5e87541b-4d4a-1892-a13a-09a2e705e538,366
5e87541b-ef36-26b2-75e3-babf814722c1,328
5e87541d-7a06-3b6b-31d1-3a1518258cbd,319
5e875425-4eb6-de8e-9f7e-6a2b546f808b,366
5e875429-b1b1-b681-4c82-26c516bd8b5d,322
5e87542f-d1fa-3fb4-3d00-7cb5c41129ad,354
5e875435-aa4c-49d5-c93d-d6f5098c317d,292
5e875438-190d-c577-a897-cebe07197839,324
5e87543a-cecd-aae6-5441-24b43131c9b6,226
5e87543a-f5ec-8424-9a17-81a7519e6da0,279
5e87543c-4a62-0300-8cb4-0e448b0c2ad6,384
5e875441-d210-74d4-a529-018ab266c628,335
5e875446-1aec-ae5a-7cf6-ba3c8e9d3985,347
5e875454-ed46-e4ac-b930-6a132446b1b5,364
5e875459-fe94-78ae-6d83-15da7935146e,313
5e87545f-9944-76ba-8e96-2e43f1d9a574,401
5e875464-cc5f-3045-d1e2-b0c6d94990ef,314
5e875464-d5ad-29be-f230-2ac3448756c6,322
5e87546a-741d-2d75-9247-271e72394366,350
5e87546d-ad9d-ef4f-ad2a-f56ef929d480,232
5e875471-dc65-99de-20c0-11ce0b58e063,293
5e875477-0924-fdf3-84b4-d3872a2b1ff2,336
5e875479-9151-33f1-41bc-0c0769a94827,344
5e87547a-71f1-627e-f5c5-d7ae37401a13,333
5e87547b-41fa-22fe-6906-dd0fb7bd463f,352
5e87547c-c133-7b3c-a947-7a951c6a24d0,322
5e87547f-1362-c3ff-f552-89411979f744,279
5e875483-2dbf-a965-43b1-7a21f2178849,330
5e87548d-8957-952b-7967-0d8983ef6215,346
5e87548f-3c76-e821-529a-568be5cc463e,293
5e87548f-fa25-f87c-9ef1-96f64deaf914,331
5e875492-513b-5ad1-126c-4d92083d37d1,226
5e875492-7def-dd21-a195-34a4cfc080db,350
5e875493-cb50-72ad-e6d9-e1e985f251e3,352
5e875495-73a1-683d-6921-c4eaa88e5296,330
5e87549d-e056-1be7-a21e-aa6ebdc7cf15,327
5e87549f-3017-53be-9dc0-dbce79aa1589,334
5e87549f-85d4-9cd3-055c-12f42a627016,333
5e8754a1-0be6-0519-6842-a67d6aa947c2,291
5e8754a8-4f7b-cd60-d453-abfa97bbef18,329
5e8754aa-761e-f3ff-c761-f179fd95694f,324
5e8754ae-c065-7225-2576-bb73eded2735,232
5e8754b1-330a-2d41-9903-4f4725d20be9,337
5e8754b3-04d0-880a-ac4a-2f8cf8d92999,270
5e8754b3-e890-3107-8c98-21e49eaaf599,346
5e8754b4-0138-cda6-4f6b-4d7799ef8c02,326
5e8754b6-53a0-af7c-1e18-deb5a303e500,364
5e8754bd-e31f-9a5c-8fd2-f5139e048003,295
5e8754c0-04a3-78f1-4ed8-56d92ebc511f,240
5e8754c2-97fa-bcb4-9eb0-c6420c21311a,359
5e8754c4-f9e3-d91d-3474-9ee894e68914,295
5e8754cc-0837-1536-7a31-16477803161b,313
5e8754cc-ec59-43fb-ef63-c5b629c056a3,322
5e8754cd-cd14-5d4b-420a-24dd6595c0ec,334
5e8754d6-d5d8-74b2-6808-12057754ce83,331
5e8754d8-4ba3-ecbb-ff38-181b90eac11d,284
5e8754e2-dd42-cb5e-6699-1161ba1b6187,332
5e8754f2-b250-2cd8-8568-fc95f133d4af,359
5e8754f9-d7cd-f877-aa7d-d7e47df936a0,343
5e8754fc-989d-f8ff-2af9-94ab844bf051,329
5e875502-33ce-de29-b8fd-98d965fb2054,322
5e87550b-e25f-2de0-b867-b6e4458468a5,346
5e875512-4a89-ce9d-ca20-95ef05251429,335
5e87551c-96f1-f3cf-7484-56144a3e60ba,326
5e875524-bcbd-453e-f314-cf9eede4c5de,352
5e87552e-92bf-f7af-1c0f-831b03b56c65,284
5e875532-a0e8-16d9-df07-79c06635228a,293
5e875535-3e8a-0ba2-b097-f2ac7e176efa,326
5e875537-f627-0426-f3aa-d19caabbb2eb,336
5e87553c-6778-f617-1c2a-ac61e4e7d29d,350
5e875540-1f2b-1634-4e11-11e8a0fa3353,351
5e875540-3427-6176-c88e-45c87a3b906d,346
5e875540-495a-9951-81ce-dff91e20ad4f,240
5e875542-0979-da1e-6846-c956e262ae1d,371
5e875543-1044-3ec3-37a8-7ac5ccf919aa,313
5e875550-f5a9-9a46-f99f-7017c3ac31ff,491
5e87555a-b271-5314-3158-7ce16765eb64,351
5e87555c-536b-0cd6-792f-9fda2d12ed18,270
5e875566-51ca-82c3-c5d2-40349b6be850,335
5e875568-1001-d309-9f12-5bdfd3b98508,352
5e87556a-6c8b-2ad4-cddb-bc800f44aacf,364
5e87556a-9077-3ae7-59a9-0c3e3a82a374,353
5e87556a-c1a4-b530-9731-ab8751fe1c4c,401
5e87556b-b24b-c91d-0574-70be608302e4,270
5e87556d-1baf-e559-e855-84510101d7ac,333
5e87556d-847b-6d43-caff-180c799f9bd9,232
5e87556f-2d0f-fc62-adb6-5836aba92e3d,360
5e875576-349e-e2fd-ba7b-8837709198e7,333
5e875576-bde2-8193-a194-8955ce62ca1a,347
5e87557e-e1d5-9d4d-6d37-3bb85cbbde1a,271
5e875580-6593-82a7-e4a7-a5ab74c63206,353
5e875584-8e95-6ca4-5b78-339899167ff5,372
5e875585-6784-ed24-ecae-f8eb21062a3d,340
5e875586-f3e3-07c4-43dc-93a74119e088,290
5e875593-d6db-5205-cb72-6441eea2baeb,343
5e87559f-1635-4e9e-bff3-446dda594e87,359
5e8755a9-04e1-8e1c-277c-ae8f98ff8725,366
5e8755ab-cd5b-46c5-8f18-63a224b951fe,384
5e8755ae-ea38-e717-809a-3e0a2f05e1d0,338
5e8755bb-49b7-d453-7884-319d73b71110,332
5e8755bd-7cfb-5da8-1a00-bd183f28dc93,326
5e8755be-8722-4eb2-0967-132661ec1bc2,342
5e8755c4-b03f-ff16-f648-c95c0fc95058,217
5e8755c5-3910-ead9-f1a0-b2e2802b0da1,338
5e8755c9-0e2f-0141-6408-dfa81f7cac98,401
5e8755d2-b4c7-36eb-d9ec-92818f551c50,344
5e8755d2-fdcc-0daa-7b10-673513041f2d,352
5e8755d4-d9f8-f6cc-fa37-4c7341cb2471,369
5e8755d7-bcea-9039-cdf8-a051d0a656b9,332
5e8755dd-8129-b174-f375-084ce4382554,232
5e8755dd-c77b-df38-f366-762683b2efc7,379
5e8755e0-74c6-7586-92fb-2312ba1bd3c2,339
5e8755e0-ef36-6708-b07b-cf28289bdc4c,342
5e8755e2-3415-cd97-21b7-2696e8dff2b2,372
5e8755e2-7407-bef4-4db5-28224f305f58,349
5e8755e3-eeda-e02b-578e-27210529ea4d,339
5e8755e5-2827-9f06-c33f-a92efc4330a5,354
5e8755e5-e289-1b8a-6552-8c76769e73f4,352
5e8755e6-8768-5dd3-26e7-b02b1e34c5b6,358
5e8755e8-1ba7-ec06-7c26-ad5a61d53aec,284
5e8755e8-1d81-a34e-8a8c-3fdea36c738f,379
5e8755e9-97b7-2d3b-1089-913d2003f872,385
5e8755ea-5674-d01f-a3be-19358cd1e490,340
5e8755ec-032a-a3c5-98ee-6ef377d91f61,335
5e8755ef-5ae8-af8e-45ba-b62cd9ad8d2b,352
5e8755f1-9e8f-b12b-161e-53d3492a749d,385
5e8755f4-eb0b-99ec-8664-ebdd58061820,342
5e8755f5-bfc2-65e7-7412-49b78b7d6bc8,351
5e875600-ff6c-f707-2689-30c0060e89eb,401
5e875601-9f5b-45a3-3380-b7dd24f480f5,367
5e875603-bfaf-5064-4762-aa00053ddebc,331
5e875603-ff97-7b98-54c9-dd54118a01d2,339
5e875608-5067-d06e-0dda-fa6a00b75759,384
5e87560d-d268-461d-6895-d7d9f26cd944,380
5e87561a-b36c-2f62-2b43-33a2117502c3,353
5e87561a-c55e-22c5-1247-2996f2ae1b79,340
5e87561b-5890-8c1d-00a9-9d2195797b01,353
5e87561b-aa20-3a7a-b99d-3c99de669962,352
5e87561e-e370-bf9f-3df7-2a69076e86a9,360
5e87561e-e899-4fd0-fa21-27d8d10185ae,342
5e875625-574b-7ad7-b450-85b1c777b62c,353
5e875627-7435-d68f-78ed-5cd25ead2c9e,281
5e875629-f32f-c08b-55bb-ed8283397de2,326
5e87562d-b9e2-3524-0eea-d2c46ee8b15d,343
5e875631-9ba5-5076-acc6-19a5638f25dd,340
5e875632-3a86-e79f-f8c0-184c515319ab,339
5e875634-0ffb-68b2-ffa2-1befde15f0ce,345
5e875635-823f-1ec5-d8f5-74d6c7d5c8d7,340
5e875638-3af9-bf29-45b6-4995a1340c35,364
5e875638-f46c-3218-6057-0ab9981264f9,270
5e87563b-aa80-260c-fdbb-8a51bc441264,357
5e87563f-d557-77aa-e1dd-042b9d183e32,357
5e875648-7a7b-2e75-a2cc-d004d20fd74d,326
5e87564a-1a66-3813-913a-81514a414d5a,352
5e875654-8d58-fcd7-3570-cfd91a85684b,340
5e87565c-1c6c-840a-3453-75997fa4eeb2,341
5e87566a-62ac-3030-3537-eb343d29ace7,362
5e87566c-14a9-3f69-2896-19999d9d316b,354
5e87566d-73e2-b56f-86d4-359be787ab6f,326
5e875677-a836-d210-c162-dcf52bc4b8e1,338
5e875678-3590-8d8f-bf6b-76b7e7a2be73,372
5e87567a-2272-2ba3-8da9-e96bf3ee6b3c,372
5e87568d-ed74-4cfd-4b03-27d6d7f3d759,369
5e87568f-b7e1-874c-3138-4b5246ed45bb,332
5e875691-739d-95b1-c097-36fbc5c61ff3,366
5e875693-2ae5-98b1-467c-1c02be2ef88c,382
5e875694-399d-6e92-8857-b94412a66786,350
5e87569f-689e-daa9-64ae-fb2ed4d186cf,351
5e8756a4-eec7-5f52-64ca-789a522ba223,332
5e8756a8-26f4-7e15-e5d7-ae459094bd15,347
5e8756a9-6a7c-a1ea-42cc-d9293dce6ac3,409
5e8756ac-5cf1-41c1-65f7-d77fd016f2aa,352
5e8756b1-fe5a-eff2-16b7-9125c8ed7026,409
5e8756b2-c3a7-2c6f-9248-772c02adc590,358
5e8756bb-2bcb-363a-2adb-33b17739da85,281
5e8756c1-2a64-1ffb-eb2b-76c1a54b933c,360
5e8756cb-2b7c-8088-ec3d-a702dc3cf5a2,340
5e8756cb-e6d0-dd5d-2298-50fc46b88b42,353
5e8756dd-b516-220a-61de-79be3bc8f837,370
5e8756e2-94c2-0a52-4f9f-9a5ceb45d90a,358
5e8756e3-3209-c178-8141-7de2db098840,369
5e8756e7-c752-1b1b-b5e8-8bcd6b798a13,357
5e8756e9-0ee2-3150-0be3-0d8770a50158,345
5e8756ea-80b8-e3c3-a883-0f3ba9558ca5,326
5e8756eb-02b4-587e-6bad-cd7ae3beb71f,359
5e8756ed-7834-d67e-8ca7-1639350bae93,345
5e8756ee-f70d-de45-d9fa-8532acf48c0d,362
5e8756ef-0bea-4c6a-3fe6-3ff5bdc032da,353
5e8756f2-3376-25f2-5e7b-7f9500bbd692,363
5e8756f3-3209-81ff-29f5-ece6801be4f6,368
5e8756f4-626c-f5a0-4c20-9365cc390d4b,240
5e8756fc-fc35-20f3-8ba1-2cee5010b7bc,375
5e8756fd-4c41-ea3c-e36c-1e6550e28ab3,345
